SCO_id,positions_joined,GeneID,Entry.x,Reviewed.x,Entry Name.x,Protein names.x,Gene_Names_Original.x,Length.x,Gene Names (synonym).x,Entry.y,Reviewed.y,Entry Name.y,Protein names.y,Gene_Names_Original.y,Length.y,Gene Names (synonym).y,KEGG_ID,GO_Terms,GO_Count,Metabolic_Pathways,Pathway_Count,Regulating_TFs,TF_Count,Is_TF,Regulates_Genes,Target_Count,Has_UniProt,Has_KEGG,Has_GO,Has_Pathway,Has_TF_Regulation,Annotation_Score,In_Carbon_Metabolism,In_Amino_Acid_Metabolism,In_Secondary_Metabolism,In_Actinorhodin,In_Prodigiosin,In_Calcium_Dependent_Antibiotic,In_Coelimycin_P1,In_Methylenomycin,In_Desferrioxamine,Functional_Class
SCO6812,LIB#15:E11; LIB#15:F11,SCO6812,Q9L220,unreviewed,Q9L220_STRCO,ArsR-family transcriptional regulator,SCO6812 SC1A2.21,119.0,,Q9L220,unreviewed,Q9L220_STRCO,ArsR-family transcriptional regulator,SCO6812 SC1A2.21,119.0,,sco:SCO6812,GO:0003700;GO:0006355,2,,0,"SCO0264,SCO1108,SCO2728,SCO2987,SCO3696,SCO5917,SCO6299,SCO6808,SCO6812,SCO6830,SCO7539",11,True,"SCO0478,SCO0902,SCO1070,SCO1426,SCO1536,SCO1998,SCO2014,SCO2162,SCO2331,SCO2332,SCO2578,SCO2579,SCO2604,SCO2610,SCO2611,SCO2617,SCO3099,SCO3147,SCO3215,SCO3229,SCO3262,SCO3443,SCO3483,SCO3557,SCO3660,SCO3695,SCO3696,SCO3772,SCO3773,SCO3853,SCO4005,SCO4006,SCO4037,SCO4038,SCO4080,SCO4088,SCO4098,SCO4099,SCO4121,SCO4122,SCO4395,SCO4421,SCO4562,SCO4563,SCO4606,SCO4607,SCO4630,SCO4684,SCO4883,SCO5027,SCO5050,SCO5110,SCO5259,SCO5260,SCO5329,SCO5332,SCO5358,SCO5420,SCO5608,SCO5638,SCO5670,SCO5831,SCO5832,SCO6346,SCO6347,SCO6348,SCO6390,SCO6429,SCO6811,SCO6812,SCO6822,SCO6828,SCO6829,SCO6830,SCO6831,SCO6845,SCO6861,SCO6906,SCO7000,SCO7001,SCO7169,SCO7170,SCO7214,SCO7437,SCO7438",85,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO6813,LIB#15:G11; LIB#15:H11,SCO6813,Q9L219,unreviewed,Q9L219_STRCO,ArsR-family transcriptional regulator,SCO6813 SC1A2.22,113.0,,Q9L219,unreviewed,Q9L219_STRCO,ArsR-family transcriptional regulator,SCO6813 SC1A2.22,113.0,,sco:SCO6813,GO:0003700;GO:0006355,2,,0,,0,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO6823,LIB#15:A12; LIB#15:B12,SCO6823,Q9L209,unreviewed,Q9L209_STRCO,ArsR-family transcriptional regulator,SCO6823 SC1A2.32,150.0,,Q9L209,unreviewed,Q9L209_STRCO,ArsR-family transcriptional regulator,SCO6823 SC1A2.32,150.0,,sco:SCO6823,GO:0003700;GO:0006355,2,,0,,0,True,SCO6822,1,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO6830,LIB#15:C12; LIB#15:D12,SCO6830,Q9L1V5,unreviewed,Q9L1V5_STRCO,ArsR-family transcriptional regulator,SCO6830 SC4A9.07,117.0,,Q9L1V5,unreviewed,Q9L1V5_STRCO,ArsR-family transcriptional regulator,SCO6830 SC4A9.07,117.0,,sco:SCO6830,GO:0003700;GO:0006355,2,,0,"SCO1108,SCO2209,SCO3696,SCO6808,SCO6812,SCO6830",6,True,"SCO0244,SCO1871,SCO2014,SCO2578,SCO2579,SCO2610,SCO2611,SCO3557,SCO3695,SCO3696,SCO4121,SCO4122,SCO4395,SCO5027,SCO5050,SCO5332,SCO5638,SCO5831,SCO5832,SCO5943,SCO6811,SCO6812,SCO6821,SCO6828,SCO6829,SCO6830,SCO6831,SCO6906,SCO7000,SCO7001,SCO7503,SCO7766,SCO7767",33,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO6836,LIB#15:E12; LIB#15:F12,SCO6836,Q9L1X5,unreviewed,Q9L1X5_STRCO,ArsR-family transcriptional regulator,arsR SCO6836 SC3D9.04,102.0,,Q9L1X5,unreviewed,Q9L1X5_STRCO,ArsR-family transcriptional regulator,arsR SCO6836 SC3D9.04,102.0,,sco:SCO6836,GO:0003700;GO:0006355,2,,0,"SCO3699,SCO3932,SCO6299,SCO7552,SCO7585",5,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO6839,LIB#15:G12; LIB#15:H12,SCO6839,Q9L1X2,unreviewed,Q9L1X2_STRCO,Uncharacterized protein,SCO6839 SC3D9.07c,437.0,,Q9L1X2,unreviewed,Q9L1X2_STRCO,Uncharacterized protein,SCO6839 SC3D9.07c,437.0,,sco:SCO6839,,0,,0,"SCO5803,SCO6003,SCO7222,SCO7562,SCO7585",5,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO6894,LIB#16:A1; LIB#16:B1,SCO6894,Q9L1M1,unreviewed,Q9L1M1_STRCO,HTH hxlR-type domain-containing protein,SCO6894 SC7F9.46,280.0,,Q9L1M1,unreviewed,Q9L1M1_STRCO,HTH hxlR-type domain-containing protein,SCO6894 SC7F9.46,280.0,,sco:SCO6894,,0,,0,SCO7351,1,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO6922,LIB#16:C1; LIB#16:D1,SCO6922,Q9KYB1,unreviewed,Q9KYB1_STRCO,Transcriptional regulator WhiB,whiB SCO6922 SC1B2.28c,213.0,,Q9KYB1,unreviewed,Q9KYB1_STRCO,Transcriptional regulator WhiB,whiB SCO6922 SC1B2.28c,213.0,,sco:SCO6922,,0,,0,SCO4167,1,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO6926,LIB#16:E1; LIB#16:F1,SCO6926,Q9KYA7,unreviewed,Q9KYA7_STRCO,MmyB-like transcription regulator ligand binding domain-containing protein,SCO6926 SC1B2.32,274.0,,Q9KYA7,unreviewed,Q9KYA7_STRCO,MmyB-like transcription regulator ligand binding domain-containing protein,SCO6926 SC1B2.32,274.0,,sco:SCO6926,,0,,0,"SCO0582,SCO3291,SCO4091,SCO4450,SCO6105,SCO7639",6,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO6937,LIB#16:G1; LIB#16:H1,SCO6937,Q9KYK4,unreviewed,Q9KYK4_STRCO,DNA-binding protein,SCO6937 SC1G8.09c,186.0,,Q9KYK4,unreviewed,Q9KYK4_STRCO,DNA-binding protein,SCO6937 SC1G8.09c,186.0,,sco:SCO6937,GO:0006355;GO:0003677,2,,0,SCO5082,1,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO6950,LIB#16:A2; LIB#16:B2,SCO6950,Q9KZD9,unreviewed,Q9KZD9_STRCO,HTH cro/C1-type domain-containing protein,SCO6950 SC6F7.03,467.0,,Q9KZD9,unreviewed,Q9KZD9_STRCO,HTH cro/C1-type domain-containing protein,SCO6950 SC6F7.03,467.0,,sco:SCO6950,GO:0003677,1,,0,"SCO6246,SCO7562",2,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO6967,LIB#16:C2; LIB#16:D2,SCO6967,Q9KZC2,unreviewed,Q9KZC2_STRCO,Beta-ketoadipyl-CoA thiolase,pcaF SCO6967,395.0,,Q9KZC2,unreviewed,Q9KZC2_STRCO,Beta-ketoadipyl-CoA thiolase,pcaF SCO6967,395.0,,sco:SCO6967,GO:0016747;GO:0016746,2,,0,SCO7539,1,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO6974,LIB#16:E2; LIB#16:F2,SCO6974,Q9KZB5,unreviewed,Q9KZB5_STRCO,GntR-family regulatory protein,SCO6974 SC6F7.27c,261.0,,Q9KZB5,unreviewed,Q9KZB5_STRCO,GntR-family regulatory protein,SCO6974 SC6F7.27c,261.0,,sco:SCO6974,GO:0003700;GO:0006355,2,,0,"SCO2201,SCO4385",2,True,"SCO2727,SCO2728,SCO6255,SCO6256,SCO6257,SCO6978,SCO6979",7,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO6986,LIB#16:G2; LIB#16:H2,SCO6986,Q9KZG6,unreviewed,Q9KZG6_STRCO,DNA-binding protein,SCO6986 SC8F11.12,348.0,,Q9KZG6,unreviewed,Q9KZG6_STRCO,DNA-binding protein,SCO6986 SC8F11.12,348.0,,sco:SCO6986,GO:0003677;GO:0006355,2,,0,SCO4385,1,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO6993,LIB#16:A3; LIB#16:B3,SCO6993,Q9KZG0,unreviewed,Q9KZG0_STRCO,Regulatory protein,absR2 SCO6993,606.0,,Q9KZG0,unreviewed,Q9KZG0_STRCO,Regulatory protein,absR2 SCO6993,606.0,,sco:SCO6993,GO:0006355,1,,0,"SCO5082,SCO6993,SCO7552",3,True,"SCO0055,SCO0056,SCO1622,SCO1623,SCO2101,SCO4011,SCO4225,SCO4226,SCO4358,SCO4359,SCO4924,SCO4925,SCO6992,SCO6993",14,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO6996,LIB#16:C3; LIB#16:D3,SCO6996,Q9KZF7,unreviewed,Q9KZF7_STRCO,RNA polymerase sigma factor,SCO6996 SC8F11.22,191.0,,Q9KZF7,unreviewed,Q9KZF7_STRCO,RNA polymerase sigma factor,SCO6996 SC8F11.22,191.0,,sco:SCO6996,GO:0003700;GO:0006352;GO:0006355,3,,0,,0,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO7014,LIB#16:E3; LIB#16:F3,SCO7014,Q7AKD6,unreviewed,Q7AKD6_STRCO,Probable LacI-family transcriptional regulatory protein,SCO7014 SC1H10.03c,337.0,,Q7AKD6,unreviewed,Q7AKD6_STRCO,Probable LacI-family transcriptional regulatory protein,SCO7014 SC1H10.03c,337.0,,sco:SCO7014,GO:0003677;GO:0006355,2,,0,"SCO2869,SCO6299",2,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO7016,LIB#16:G3; LIB#16:H3,SCO7016,Q9L039,unreviewed,Q9L039_STRCO,LacI-family transcriptional regulatory protein,SCO7016 SC1H10.05c,336.0,,Q9L039,unreviewed,Q9L039_STRCO,LacI-family transcriptional regulatory protein,SCO7016 SC1H10.05c,336.0,,sco:SCO7016,GO:0003677;GO:0006355,2,,0,"SCO2869,SCO7552",2,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO7025,LIB#16:A4; LIB#16:B4,SCO7025,Q9L030,unreviewed,Q9L030_STRCO,Probable LysR-family transcriptional regulator,SCO7025 SC1H10.14c,300.0,,Q9L030,unreviewed,Q9L030_STRCO,Probable LysR-family transcriptional regulator,SCO7025 SC1H10.14c,300.0,,sco:SCO7025,GO:0003700;GO:0006355,2,,0,"SCO5574,SCO7025",2,True,"SCO3217,SCO7025,SCO7026",3,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO7027,LIB#1:H11; LIB#1:H12,SCO7027,Q9L028,unreviewed,Q9L028_STRCO,Probable LacI-family transcriptional regulator,SCO7027 SC1H10.16c,339.0,,Q9L028,unreviewed,Q9L028_STRCO,Probable LacI-family transcriptional regulator,SCO7027 SC1H10.16c,339.0,,sco:SCO7027,GO:0003677;GO:0006355,2,,0,"SCO0289,SCO0307,SCO2442,SCO4385,SCO6153",5,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO7033,LIB#16:C4; LIB#16:D4,SCO7033,Q9L022,unreviewed,Q9L022_STRCO,Regulatory protein,SCO7033 SC1H10.22c,555.0,,Q9L022,unreviewed,Q9L022_STRCO,Regulatory protein,SCO7033 SC1H10.22c,555.0,,sco:SCO7033,,0,,0,SCO5082,1,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO7042,LIB#16:E4; LIB#16:F4,SCO7042,Q9FC41,unreviewed,Q9FC41_STRCO,MarR-family transcriptional regulator,SCO7042 SC4G1.08c,135.0,,Q9FC41,unreviewed,Q9FC41_STRCO,MarR-family transcriptional regulator,SCO7042 SC4G1.08c,135.0,,sco:SCO7042,GO:0003700;GO:0006355,2,,0,SCO5405,1,True,"SCO3156,SCO3414,SCO3415,SCO3424,SCO3914,SCO3915,SCO4297,SCO4587,SCO4588,SCO7401,SCO7402",11,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO7043,LIB#16:G4; LIB#16:H4,SCO7043,Q9FC40,unreviewed,Q9FC40_STRCO,ArsR family transcriptional regulator,SCO7043 SC4G1.09,110.0,,Q9FC40,unreviewed,Q9FC40_STRCO,ArsR family transcriptional regulator,SCO7043 SC4G1.09,110.0,,sco:SCO7043,,0,,0,SCO5405,1,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO7054,LIB#16:A5; LIB#16:B5,SCO7054,Q9FC30,unreviewed,Q9FC30_STRCO,PadR family transcriptional regulator,SCO7054 SC4G1.20,195.0,,Q9FC30,unreviewed,Q9FC30_STRCO,PadR family transcriptional regulator,SCO7054 SC4G1.20,195.0,,sco:SCO7054,,0,,0,SCO6775,1,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO7056,LIB#16:C5; LIB#16:D5,SCO7056,Q9FC28,unreviewed,Q9FC28_STRCO,GntR-family transcriptional regulator,SCO7056 SC4G1.22c,253.0,,Q9FC28,unreviewed,Q9FC28_STRCO,GntR-family transcriptional regulator,SCO7056 SC4G1.22c,253.0,,sco:SCO7056,GO:0003700;GO:0006355,2,,0,"SCO1078,SCO5231,SCO7056,SCO7351",4,True,"SCO0102,SCO0103,SCO0207,SCO0217,SCO0285,SCO0324,SCO0432,SCO0560,SCO0601,SCO0736,SCO0777,SCO0778,SCO0786,SCO0787,SCO0914,SCO0915,SCO1061,SCO1117,SCO1118,SCO1126,SCO1184,SCO1227,SCO1280,SCO1336,SCO1390,SCO1405,SCO1429,SCO1438,SCO1444,SCO1475,SCO1657,SCO1711,SCO1730,SCO1776,SCO1947,SCO1948,SCO1962,SCO1990,SCO2176,SCO2183,SCO2217,SCO2363,SCO2379,SCO2410,SCO2411,SCO2450,SCO2502,SCO2503,SCO2547,SCO2548,SCO2572,SCO2579,SCO2586,SCO2599,SCO2656,SCO2669,SCO2821,SCO2833,SCO2834,SCO2863,SCO2878,SCO2905,SCO2906,SCO2907,SCO2965,SCO2973,SCO2988,SCO2998,SCO3014,SCO3040,SCO3041,SCO3052,SCO3145,SCO3176,SCO3231,SCO3426,SCO3479,SCO3566,SCO3592,SCO3593,SCO3661,SCO3679,SCO3753,SCO3779,SCO3817,SCO3858,SCO4009,SCO4031,SCO4079,SCO4089,SCO4145,SCO4285,SCO4286,SCO4290,SCO4297,SCO4319,SCO4367,SCO4393,SCO4394,SCO4482,SCO4548,SCO4596,SCO4600,SCO4601,SCO4655,SCO4661,SCO4671,SCO4672,SCO4697,SCO4926,SCO5003,SCO5096,SCO5103,SCO5104,SCO5122,SCO5131,SCO5174,SCO5209,SCO5232,SCO5238,SCO5266,SCO5351,SCO5376,SCO5377,SCO5397,SCO5456,SCO5462,SCO5463,SCO5534,SCO5535,SCO5550,SCO5617,SCO5672,SCO5673,SCO5702,SCO5710,SCO5779,SCO5780,SCO5823,SCO5824,SCO5841,SCO5842,SCO5843,SCO5844,SCO5847,SCO5901,SCO5953,SCO5954,SCO5977,SCO5978,SCO6012,SCO6032,SCO6053,SCO6220,SCO6275,SCO6319,SCO6334,SCO6335,SCO6344,SCO6345,SCO6358,SCO6424,SCO6425,SCO6485,SCO6486,SCO6562,SCO6652,SCO7056,SCO7057,SCO7063,SCO7069,SCO7070,SCO7143,SCO7225,SCO7243,SCO7262,SCO7263,SCO7282,SCO7283,SCO7322,SCO7323,SCO7386,SCO7541,SCO7559,SCO7560,SCO7572,SCO7573,SCO7627,SCO7628,SCO7702,SCO7719,SCO7747",192,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO7061,LIB#16:E5; LIB#16:F5,SCO7061,Q9FC23,unreviewed,Q9FC23_STRCO,MarR-family transcriptional regulator,SCO7061 SC4G1.27c,178.0,,Q9FC23,unreviewed,Q9FC23_STRCO,MarR-family transcriptional regulator,SCO7061 SC4G1.27c,178.0,,sco:SCO7061,GO:0003700;GO:0006355,2,,0,"SCO2280,SCO7061",2,True,"SCO1236,SCO1324,SCO1325,SCO2335,SCO2425,SCO2426,SCO2636,SCO3091,SCO4032,SCO4033,SCO4583,SCO5159,SCO5160,SCO5468,SCO5469,SCO6222,SCO6223,SCO7061",18,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO7067,LIB#16:G5; LIB#16:H5,SCO7067,Q9FC17,unreviewed,Q9FC17_STRCO,PadR family transcriptional regulator,SCO7067 SC4G1.33,183.0,,Q9FC17,unreviewed,Q9FC17_STRCO,PadR family transcriptional regulator,SCO7067 SC4G1.33,183.0,,sco:SCO7067,,0,,0,,0,True,"SCO7065,SCO7066",2,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO7075,LIB#16:A6; LIB#16:B6,SCO7075,Q9KZ56,unreviewed,Q9KZ56_STRCO,Two component response regulator protein,SCO7075 SC3A4.01,230.0,,Q9KZ56,unreviewed,Q9KZ56_STRCO,Two component response regulator protein,SCO7075 SC3A4.01,230.0,,sco:SCO7075,,0,Two-component system - Streptomyces coelicolor (path:sco02020),1,SCO7230,1,False,,0,False,True,False,True,False,2,False,False,False,False,False,False,False,False,False,
SCO7086,LIB#16:C6; LIB#16:D6,SCO7086,Q9KZ46,unreviewed,Q9KZ46_STRCO,MerR-family transcriptional regulator,SCO7086 SC3A4.12c,115.0,,Q9KZ46,unreviewed,Q9KZ46_STRCO,MerR-family transcriptional regulator,SCO7086 SC3A4.12c,115.0,,sco:SCO7086,GO:0003677;GO:0006355,2,,0,,0,True,"SCO0216,SCO0371,SCO0435,SCO0587,SCO0808,SCO0812,SCO0814,SCO1214,SCO1317,SCO1362,SCO1419,SCO1947,SCO1968,SCO2096,SCO2143,SCO2478,SCO2537,SCO2607,SCO2665,SCO2675,SCO2676,SCO2677,SCO2689,SCO2690,SCO2726,SCO2874,SCO2875,SCO2882,SCO2883,SCO2941,SCO2972,SCO3231,SCO3232,SCO3272,SCO3285,SCO3334,SCO3416,SCO3454,SCO3679,SCO3723,SCO3879,SCO3887,SCO3911,SCO3961,SCO4054,SCO4075,SCO4190,SCO4221,SCO4264,SCO4296,SCO4351,SCO4352,SCO4353,SCO4354,SCO4408,SCO4457,SCO4488,SCO4518,SCO4534,SCO4535,SCO4722,SCO4723,SCO4762,SCO4772,SCO4773,SCO4856,SCO4895,SCO4935,SCO4936,SCO4956,SCO5041,SCO5107,SCO5261,SCO5331,SCO5384,SCO5495,SCO5554,SCO5679,SCO5689,SCO5871,SCO5977,SCO6002,SCO6003,SCO6070,SCO6207,SCO6208,SCO6305,SCO6306,SCO6419,SCO6487,SCO6627,SCO6733,SCO6739,SCO6789,SCO6998,SCO7034,SCO7087,SCO7093,SCO7421,SCO7422,SCO7531,SCO7545,SCO7577,SCO7592,SCO7607,SCO7753",106,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO7088,LIB#16:E6; LIB#16:F6,SCO7088,Q9KZ44,unreviewed,Q9KZ44_STRCO,Two-component system response regulator,SCO7088 SC3A4.14c,225.0,,Q9KZ44,unreviewed,Q9KZ44_STRCO,Two-component system response regulator,SCO7088 SC3A4.14c,225.0,,sco:SCO7088,GO:0006355,1,,0,,0,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO7093,LIB#16:G6; LIB#16:H6,SCO7093,Q9KZ39,unreviewed,Q9KZ39_STRCO,Transcriptional regulator,SCO7093 SC3A4.19,932.0,,Q9KZ39,unreviewed,Q9KZ39_STRCO,Transcriptional regulator,SCO7093 SC3A4.19,932.0,,sco:SCO7093,GO:0006355,1,,0,"SCO0610,SCO5082,SCO5803,SCO7086",4,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO7097,LIB#16:A7; LIB#16:B7,SCO7097,Q9KZ35,unreviewed,Q9KZ35_STRCO,MarR-family regulatory protein,SCO7097 SC3A4.23c,196.0,,Q9KZ35,unreviewed,Q9KZ35_STRCO,MarR-family regulatory protein,SCO7097 SC3A4.23c,196.0,,sco:SCO7097,GO:0003700;GO:0006355,2,,0,"SCO0110,SCO1289,SCO2209,SCO3201,SCO4167,SCO7585",6,True,"SCO0136,SCO0137,SCO0918,SCO3717,SCO5539,SCO7095,SCO7096",7,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO7099,LIB#16:C7; LIB#16:D7,SCO7099,Q9KZ33,unreviewed,Q9KZ33_STRCO,RNA polymerase sigma factor,SCO7099 SC3A4.25c,300.0,,Q9KZ33,unreviewed,Q9KZ33_STRCO,RNA polymerase sigma factor,SCO7099 SC3A4.25c,300.0,,sco:SCO7099,,0,,0,"SCO0605,SCO3173,SCO4167,SCO5574,SCO6003",5,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO7104,LIB#16:E7; LIB#16:F7,SCO7104,Q9FC82,unreviewed,Q9FC82_STRCO,RNA polymerase sigma factor,SCO7104 SC4B10.05,292.0,,Q9FC82,unreviewed,Q9FC82_STRCO,RNA polymerase sigma factor,SCO7104 SC4B10.05,292.0,,sco:SCO7104,,0,,0,SCO6105,1,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO7105,LIB#16:G7; LIB#16:H7,SCO7105,Q9FC81,unreviewed,Q9FC81_STRCO,RNA polymerase sigma factor,SCO7105 SC4B10.06c,301.0,,Q9FC81,unreviewed,Q9FC81_STRCO,RNA polymerase sigma factor,SCO7105 SC4B10.06c,301.0,,sco:SCO7105,,0,,0,"SCO5881,SCO6675",2,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO7106,LIB#16:A8; LIB#16:B8,SCO7106,Q9FC80,unreviewed,Q9FC80_STRCO,Transcriptional regulator WhiB,whiB SCO7106 SC4B10.07,88.0,,Q9FC80,unreviewed,Q9FC80_STRCO,Transcriptional regulator WhiB,whiB SCO7106 SC4B10.07,88.0,,sco:SCO7106,,0,,0,"SCO1691,SCO2209,SCO4482,SCO5942",4,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO7112,LIB#16:C8; LIB#16:D8,SCO7112,Q9FC74,unreviewed,Q9FC74_STRCO,ECF-family RNA polymerase sigma factor,SCO7112 SC4B10.13c,298.0,,Q9FC74,unreviewed,Q9FC74_STRCO,ECF-family RNA polymerase sigma factor,SCO7112 SC4B10.13c,298.0,,sco:SCO7112,,0,,0,"SCO3201,SCO4167",2,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO7134,LIB#16:E8; LIB#16:F8,SCO7134,Q9FC52,unreviewed,Q9FC52_STRCO,Transcriptional regulatory protein,SCO7134 SC4B10.35,923.0,,Q9FC52,unreviewed,Q9FC52_STRCO,Transcriptional regulatory protein,SCO7134 SC4B10.35,923.0,,sco:SCO7134,GO:0006355,1,,0,"SCO0310,SCO2792,SCO3173,SCO4167,SCO7351,SCO7552",6,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO7137,LIB#16:G8; LIB#16:H8,SCO7137,Q8CJL0,unreviewed,Q8CJL0_STRCO,Regulatory protein,SCO7137 SC4B10.38c SC8B1.01c,924.0,,Q8CJL0,unreviewed,Q8CJL0_STRCO,Regulatory protein,SCO7137 SC4B10.38c SC8B1.01c,924.0,,sco:SCO7137,GO:0006355,1,,0,"SCO5082,SCO6675,SCO7585",3,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO7140,LIB#16:A9; LIB#16:B9,SCO7140,Q9FBV1,unreviewed,Q9FBV1_STRCO,DNA-binding protein,SCO7140 SC9A4.02,276.0,,Q9FBV1,unreviewed,Q9FBV1_STRCO,DNA-binding protein,SCO7140 SC9A4.02,276.0,,sco:SCO7140,GO:0003677,1,,0,"SCO0433,SCO3201,SCO4167,SCO6425",4,True,"SCO0031,SCO0033,SCO0034,SCO0035,SCO0055,SCO0056,SCO0086,SCO0170,SCO0336,SCO0337,SCO0345,SCO0346,SCO0357,SCO0358,SCO0715,SCO0784,SCO0972,SCO0973,SCO1086,SCO1087,SCO1144,SCO1188,SCO1330,SCO1344,SCO1366,SCO1367,SCO1425,SCO1434,SCO1479,SCO1480,SCO1481,SCO1490,SCO1491,SCO1492,SCO1566,SCO1621,SCO1709,SCO1710,SCO1739,SCO1753,SCO1835,SCO1836,SCO1917,SCO1918,SCO1958,SCO1959,SCO2052,SCO2155,SCO2353,SCO2354,SCO2465,SCO2466,SCO2549,SCO2550,SCO2570,SCO2571,SCO2636,SCO2714,SCO2715,SCO2863,SCO2886,SCO2887,SCO2899,SCO2986,SCO2987,SCO3040,SCO3041,SCO3156,SCO3185,SCO3207,SCO3225,SCO3230,SCO3305,SCO3337,SCO3396,SCO3414,SCO3531,SCO3532,SCO3566,SCO3567,SCO3595,SCO3596,SCO3716,SCO3717,SCO3725,SCO3726,SCO3757,SCO3758,SCO3775,SCO3776,SCO3848,SCO3856,SCO3872,SCO3879,SCO3914,SCO3915,SCO3917,SCO3941,SCO3942,SCO3989,SCO4034,SCO4091,SCO4123,SCO4146,SCO4232,SCO4376,SCO4377,SCO4464,SCO4465,SCO4480,SCO4481,SCO4574,SCO4587,SCO4589,SCO4628,SCO4706,SCO4707,SCO4717,SCO4718,SCO4738,SCO4739,SCO4804,SCO4805,SCO4816,SCO4842,SCO4873,SCO5019,SCO5020,SCO5031,SCO5032,SCO5075,SCO5076,SCO5114,SCO5115,SCO5149,SCO5226,SCO5256,SCO5257,SCO5262,SCO5281,SCO5332,SCO5442,SCO5494,SCO5524,SCO5525,SCO5549,SCO5550,SCO5551,SCO5586,SCO5612,SCO5613,SCO5710,SCO5711,SCO5718,SCO5838,SCO5991,SCO5992,SCO6007,SCO6039,SCO6120,SCO6144,SCO6145,SCO6198,SCO6243,SCO6244,SCO6247,SCO6248,SCO6272,SCO6299,SCO6300,SCO6323,SCO6324,SCO6346,SCO6347,SCO6361,SCO6362,SCO6382,SCO6390,SCO6483,SCO6485,SCO6486,SCO6581,SCO6583,SCO6603,SCO6627,SCO6862,SCO6863,SCO6870,SCO6871,SCO6883,SCO6884,SCO6943,SCO7035,SCO7036,SCO7095,SCO7096,SCO7386,SCO7410,SCO7411,SCO7432,SCO7433,SCO7665,SCO7741,SCO7787,SCO7803,SCO7811,SCO7812",207,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
